# Energy(eV)    mu(E)
7986.685929    2.216099e+00
7987.029656    2.215144e+00
7987.378869    2.214895e+00
7987.728115    2.213391e+00
7988.077392    2.213087e+00
7988.426700    2.212936e+00
7988.776040    2.212121e+00
7989.125412    2.211567e+00
7989.474815    2.211255e+00
7989.824250    2.210210e+00
7990.168255    2.210023e+00
7990.517753    2.209181e+00
7990.867282    2.208486e+00
7991.216842    2.207463e+00
7991.566434    2.207693e+00
7991.916058    2.206556e+00
7992.265713    2.206230e+00
7992.615400    2.206110e+00
7992.965118    2.205118e+00
7993.309403    2.204633e+00
7993.659185    2.204147e+00
7994.008997    2.203766e+00
7994.358842    2.202691e+00
7994.708718    2.201595e+00
7995.058625    2.202120e+00
7995.408565    2.200654e+00
7995.758536    2.200363e+00
7996.108538    2.200011e+00
7996.453103    2.199098e+00
7996.803168    2.197550e+00
7997.153265    2.196965e+00
7997.503394    2.197106e+00
7997.853554    2.195977e+00
7998.203746    2.195402e+00
7998.553969    2.195231e+00
7998.904225    2.193846e+00
7999.254512    2.193538e+00
7999.599356    2.192602e+00
7999.949706    2.192939e+00
8000.300088    2.192201e+00
8000.650501    2.191515e+00
8001.000946    2.191139e+00
8001.351422    2.190180e+00
8001.701931    2.189656e+00
8002.052471    2.189233e+00
8002.403042    2.188557e+00
8002.748167    2.187908e+00
8003.098802    2.187390e+00
8003.449469    2.187111e+00
8003.800167    2.186650e+00
8004.150896    2.185811e+00
8004.501658    2.185424e+00
8004.852451    2.184076e+00
8005.203276    2.184160e+00
8005.554133    2.184338e+00
8005.899539    2.182562e+00
8006.250459    2.181990e+00
8006.601411    2.181808e+00
8006.952394    2.180717e+00
8007.303409    2.180581e+00
8007.654456    2.179757e+00
8008.005535    2.179322e+00
8008.356645    2.179409e+00
8008.707787    2.177424e+00
8009.053474    2.177294e+00
8009.404680    2.176840e+00
8009.755917    2.176349e+00
8010.107186    2.175677e+00
8010.458487    2.174822e+00
8010.809819    2.174048e+00
8011.161184    2.174002e+00
8011.512580    2.172712e+00
8011.864008    2.172892e+00
8012.209976    2.171354e+00
8012.561467    2.170995e+00
8012.912991    2.170563e+00
8013.264545    2.169583e+00
8013.616132    2.170498e+00
8013.967751    2.169296e+00
8014.319401    2.167705e+00
8014.671084    2.167810e+00
8015.022798    2.167086e+00
8015.369048    2.165841e+00
8015.720825    2.166048e+00
8016.072635    2.165769e+00
8016.424476    2.164780e+00
8016.776349    2.164052e+00
8017.128254    2.163906e+00
8017.480191    2.162938e+00
8017.832160    2.162251e+00
8018.184161    2.161567e+00
8018.530692    2.161573e+00
8018.882756    2.160832e+00
8019.234852    2.160116e+00
8019.586980    2.160085e+00
8019.939140    2.159237e+00
8020.291332    2.158617e+00
8020.643556    2.157751e+00
8020.995811    2.156551e+00
8021.348099    2.156519e+00
8021.694913    2.155347e+00
8022.047264    2.155392e+00
8022.399647    2.155233e+00
8022.752062    2.153914e+00
8023.104509    2.153052e+00
8023.456987    2.153111e+00
8023.809498    2.152034e+00
8024.162041    2.151255e+00
8024.514616    2.150445e+00
8024.861713    2.150050e+00
8025.214351    2.149242e+00
8025.567021    2.148814e+00
8025.919723    2.148114e+00
8026.272458    2.147719e+00
8026.625224    2.147185e+00
8026.978022    2.146115e+00
8027.330852    2.145542e+00
8027.683715    2.146047e+00
8028.031095    2.145195e+00
8028.384021    2.144396e+00
8028.736978    2.144113e+00
8029.089968    2.142844e+00
8029.442990    2.142130e+00
8029.796044    2.142714e+00
8030.149130    2.141322e+00
8030.502248    2.140086e+00
8030.855399    2.140637e+00
8031.203062    2.139735e+00
8031.556276    2.139015e+00
8031.909522    2.138589e+00
8032.262800    2.137508e+00
8032.616110    2.137267e+00
8032.969452    2.136535e+00
8033.322826    2.136327e+00
8033.676232    2.135836e+00
8034.029671    2.135162e+00
8034.377618    2.134504e+00
8034.731120    2.134102e+00
8035.084654    2.133094e+00
8035.438221    2.132490e+00
8035.791819    2.132005e+00
8036.145450    2.131276e+00
8036.499112    2.131210e+00
8036.852807    2.128831e+00
8037.206534    2.129343e+00
8037.554766    2.128457e+00
8037.908556    2.128428e+00
8038.262379    2.127914e+00
8038.616234    2.126809e+00
8038.970121    2.126153e+00
8039.324041    2.125472e+00
8039.677992    2.124952e+00
8040.031976    2.124100e+00
8040.385992    2.123343e+00
8040.734508    2.123116e+00
8041.088588    2.122342e+00
8041.442699    2.121949e+00
8041.796844    2.121371e+00
8042.151020    2.120721e+00
8042.505229    2.119673e+00
8042.859469    2.118990e+00
8043.213742    2.118540e+00
8043.568047    2.118683e+00
8043.916848    2.117134e+00
8044.271217    2.116944e+00
8044.625618    2.116368e+00
8044.980052    2.116246e+00
8045.334518    2.115187e+00
8045.689016    2.114608e+00
8046.043546    2.114417e+00
8046.398109    2.113431e+00
8046.752703    2.113504e+00
8047.101789    2.112113e+00
8047.456448    2.111782e+00
8047.811139    2.111201e+00
8048.165863    2.110464e+00
8048.520618    2.110075e+00
8048.875406    2.108878e+00
8049.230226    2.108468e+00
8049.585079    2.107418e+00
8049.939964    2.107127e+00
8050.289335    2.106205e+00
8050.644284    2.105356e+00
8050.999265    2.105254e+00
8051.354278    2.104030e+00
8051.709324    2.102717e+00
8052.064402    2.102626e+00
8052.419513    2.101780e+00
8052.774655    2.100682e+00
8053.129831    2.100910e+00
8053.479488    2.099934e+00
8053.834727    2.099622e+00
8054.189999    2.099265e+00
8054.545303    2.098947e+00
8054.900639    2.097354e+00
8055.256008    2.097319e+00
8055.611409    2.096577e+00
8055.966842    2.095806e+00
8056.322308    2.095536e+00
8056.672251    2.094991e+00
8057.027781    2.093859e+00
8057.383344    2.093391e+00
8057.738938    2.093114e+00
8058.094566    2.092271e+00
8058.450225    2.091654e+00
8058.805917    2.090559e+00
8059.161642    2.091346e+00
8059.517398    2.089963e+00
8059.867628    2.089245e+00
8060.223449    2.089087e+00
8060.579303    2.088383e+00
8060.935189    2.087765e+00
8061.291107    2.087573e+00
8061.647058    2.087165e+00
8062.003042    2.085797e+00
8062.359057    2.085259e+00
8062.715106    2.084138e+00
8063.065622    2.083399e+00
8063.421735    2.083490e+00
8063.777880    2.082325e+00
8064.134058    2.082355e+00
8064.490268    2.081472e+00
8064.846510    2.080424e+00
8065.202785    2.080374e+00
8065.559093    2.079025e+00
8065.915433    2.078159e+00
8066.266236    2.077975e+00
8066.622641    2.077157e+00
8066.979078    2.077378e+00
8067.335547    2.076097e+00
8067.692049    2.075731e+00
8068.048584    2.075853e+00
8068.405151    2.074808e+00
8068.761750    2.074792e+00
8069.118382    2.073829e+00
8069.469474    2.073162e+00
8069.826170    2.072255e+00
8070.182900    2.072265e+00
8070.539661    2.070260e+00
8070.896456    2.070605e+00
8071.253282    2.070119e+00
8071.610142    2.069702e+00
8071.967034    2.069605e+00
8072.323958    2.067641e+00
8072.675338    2.068359e+00
8073.032327    2.067711e+00
8073.389349    2.066579e+00
8073.746403    2.066182e+00
8074.103490    2.065720e+00
8074.460609    2.064900e+00
8074.817761    2.064749e+00
8075.174946    2.063797e+00
8075.532163    2.063263e+00
8075.883831    2.062532e+00
8076.241113    2.061796e+00
8076.598428    2.061334e+00
8076.955775    2.060824e+00
8077.313155    2.060006e+00
8077.670568    2.059503e+00
8078.028013    2.058360e+00
8078.385491    2.058871e+00
8078.743001    2.057548e+00
8079.094958    2.057160e+00
8079.452533    2.056889e+00
8079.810141    2.055757e+00
8080.167781    2.055265e+00
8080.525455    2.054913e+00
8080.883161    2.054412e+00
8081.240899    2.053309e+00
8081.598671    2.053151e+00
8081.956475    2.052334e+00
8082.308720    2.051516e+00
8082.666589    2.051277e+00
8083.024490    2.050184e+00
8083.382425    2.050422e+00
8083.740392    2.048612e+00
8084.098391    2.048169e+00
8084.456424    2.047866e+00
8084.814489    2.047338e+00
8085.172587    2.047287e+00
8085.525122    2.046711e+00
8085.883284    2.046369e+00
8086.241480    2.045566e+00
8086.599708    2.045036e+00
8086.957970    2.044673e+00
8087.316263    2.043767e+00
8087.674590    2.043387e+00
8088.032949    2.043380e+00
8088.391342    2.042741e+00
8088.744166    2.041724e+00
8089.102623    2.041443e+00
8089.461113    2.040804e+00
8089.819636    2.040089e+00
8090.178191    2.039950e+00
8090.536780    2.038774e+00
8090.895401    2.038904e+00
8091.254055    2.037086e+00
8091.612741    2.036847e+00
8091.965856    2.036389e+00
8092.324608    2.036317e+00
8092.683392    2.035352e+00
8093.042210    2.034909e+00
8093.401060    2.034299e+00
8093.759943    2.033341e+00
8094.118859    2.032967e+00
8094.477808    2.032922e+00
8094.836790    2.032359e+00
8095.190194    2.031077e+00
8095.549241    2.030698e+00
8095.908321    2.030890e+00
8096.267434    2.029835e+00
8096.626579    2.029775e+00
8096.985758    2.029069e+00
8097.344969    2.028164e+00
8097.704213    2.027872e+00
8098.063490    2.027299e+00
8098.417185    2.027165e+00
8098.776528    2.026576e+00
8099.135903    2.025581e+00
8099.495311    2.025508e+00
8099.854752    2.024371e+00
8100.214226    2.024098e+00
8100.573733    2.023896e+00
8100.933273    2.023402e+00
8101.292845    2.022479e+00
8101.646832    2.022351e+00
8102.006470    2.021642e+00
8102.366141    2.021370e+00
8102.725845    2.020656e+00
8103.085582    2.020166e+00
8103.445352    2.019516e+00
8103.805154    2.018491e+00
8104.164990    2.018723e+00
8104.524859    2.018290e+00
8104.879137    2.017398e+00
8105.239071    2.016528e+00
8105.599038    2.016156e+00
8105.959038    2.015481e+00
8106.319072    2.014642e+00
8106.679138    2.014139e+00
8107.039237    2.013441e+00
8107.399369    2.012091e+00
8107.759534    2.012233e+00
8108.114104    2.011465e+00
8108.474335    2.010692e+00
8108.834598    2.010425e+00
8109.194895    2.010187e+00
8109.555225    2.009269e+00
8109.915587    2.008920e+00
8110.275983    2.008272e+00
8110.636412    2.007809e+00
8110.996874    2.007103e+00
8111.351736    2.007075e+00
8111.712264    2.006744e+00
8112.072824    2.005567e+00
8112.433418    2.005119e+00
8112.794044    2.004911e+00
8113.154704    2.004432e+00
8113.515397    2.003793e+00
8113.876123    2.003206e+00
8114.236882    2.002587e+00
8114.592037    2.002521e+00
8114.952861    2.002027e+00
8115.313719    2.000977e+00
8115.674610    2.000627e+00
8116.035534    1.999183e+00
8116.396491    1.999367e+00
8116.757481    1.998973e+00
8117.118505    1.998486e+00
8117.479561    1.997154e+00
8117.835009    1.997035e+00
8118.196131    1.996220e+00
8118.557286    1.995371e+00
8118.918475    1.994845e+00
8119.279697    1.994511e+00
8119.640952    1.993753e+00
8120.002240    1.993076e+00
8120.363561    1.992602e+00
8120.724915    1.992214e+00
8121.080656    1.991358e+00
8121.442076    1.991123e+00
8121.803529    1.990586e+00
8122.165016    1.989776e+00
8122.526536    1.988903e+00
8122.888089    1.988546e+00
8123.249675    1.987680e+00
8123.611294    1.987456e+00
8123.972947    1.987044e+00
8124.328981    1.986191e+00
8124.690700    1.985409e+00
8125.052451    1.985065e+00
8125.414236    1.984757e+00
8125.776055    1.983904e+00
8126.137906    1.982860e+00
8126.499791    1.983532e+00
8126.861709    1.982826e+00
8127.223660    1.981797e+00
8127.579988    1.980845e+00
8127.942005    1.980638e+00
8128.304056    1.980594e+00
8128.666139    1.979470e+00
8129.028256    1.978524e+00
8129.390407    1.978889e+00
8129.752590    1.977832e+00
8130.114807    1.977925e+00
8130.477057    1.976532e+00
8130.833680    1.976170e+00
8131.195996    1.975717e+00
8131.558346    1.975085e+00
8131.920728    1.974975e+00
8132.283144    1.974442e+00
8132.645594    1.973140e+00
8133.008077    1.973081e+00
8133.370593    1.972352e+00
8133.733142    1.971549e+00
8134.090060    1.970873e+00
8134.452675    1.970310e+00
8134.815324    1.970213e+00
8135.178006    1.969186e+00
8135.540722    1.968689e+00
8135.903471    1.968707e+00
8136.266254    1.967597e+00
8136.629069    1.967556e+00
8136.991918    1.966825e+00
8137.349131    1.966337e+00
8137.712046    1.965641e+00
8138.074995    1.964896e+00
8138.437977    1.964474e+00
8138.800993    1.963912e+00
8139.164041    1.963333e+00
8139.527124    1.962985e+00
8139.890240    1.962235e+00
8140.253389    1.962022e+00
8140.610896    1.961767e+00
8140.974112    1.960727e+00
8141.337361    1.960658e+00
8141.700643    1.960264e+00
8142.063959    1.959330e+00
8142.427308    1.958671e+00
8142.790691    1.958009e+00
8143.154107    1.957489e+00
8143.517557    1.957100e+00
8143.875360    1.955739e+00
8144.238876    1.956572e+00
8144.602426    1.956417e+00
8144.966009    1.954701e+00
8145.329625    1.954227e+00
8145.693275    1.953848e+00
8146.056958    1.953426e+00
8146.420675    1.952459e+00
8146.784426    1.951653e+00
8147.142525    1.952038e+00
8147.506342    1.951003e+00
8147.870193    1.950051e+00
8148.234077    1.949605e+00
8148.597994    1.948961e+00
8148.961945    1.948792e+00
8149.325929    1.948395e+00
8149.689947    1.947412e+00
8150.053999    1.947113e+00
8150.412395    1.946270e+00
8150.776513    1.946327e+00
8151.140665    1.945457e+00
8151.504850    1.945002e+00
8151.869069    1.944025e+00
8152.233321    1.943468e+00
8152.597607    1.943152e+00
8152.961927    1.942405e+00
8153.326280    1.941944e+00
8153.684973    1.941859e+00
8154.049392    1.940872e+00
8154.413846    1.940625e+00
8154.778333    1.939703e+00
8155.142853    1.938994e+00
8155.507407    1.939558e+00
8155.871995    1.938441e+00
8156.236616    1.937844e+00
8156.601271    1.936754e+00
8156.960262    1.936348e+00
8157.324983    1.936486e+00
8157.689739    1.935553e+00
8158.054528    1.934821e+00
8158.419350    1.934330e+00
8158.784207    1.933757e+00
8159.149097    1.933085e+00
8159.514020    1.933310e+00
8159.878977    1.932411e+00
8160.238265    1.931339e+00
8160.603289    1.931138e+00
8160.968347    1.930382e+00
8161.333438    1.930077e+00
8161.698563    1.928810e+00
8162.063722    1.928106e+00
8162.428915    1.928241e+00
8162.794141    1.926977e+00
8163.159401    1.926322e+00
8163.518987    1.925582e+00
8163.884313    1.925536e+00
8164.249674    1.925246e+00
8164.615068    1.924971e+00
8164.980496    1.923753e+00
8165.345958    1.923684e+00
8165.711453    1.923302e+00
8166.076982    1.921597e+00
8166.442545    1.922323e+00
8166.802429    1.920951e+00
8167.168059    1.921028e+00
8167.533723    1.919741e+00
8167.899420    1.920055e+00
8168.265152    1.919045e+00
8168.630916    1.918824e+00
8168.996715    1.917776e+00
8169.362548    1.917556e+00
8169.728414    1.916834e+00
8170.088597    1.916063e+00
8170.454530    1.916206e+00
8170.820497    1.914809e+00
8171.186498    1.915327e+00
8171.552533    1.914402e+00
8171.918602    1.913732e+00
8172.284704    1.912561e+00
8172.650840    1.912608e+00
8173.017010    1.912002e+00
8173.377492    1.911063e+00
8173.743729    1.910401e+00
8174.110000    1.909998e+00
8174.476305    1.909513e+00
8174.842644    1.908208e+00
8175.209017    1.908063e+00
8175.575423    1.907569e+00
8175.941864    1.907183e+00
8176.308338    1.906616e+00
8176.669119    1.905953e+00
8177.035660    1.905662e+00
8177.402236    1.904632e+00
8177.768845    1.904593e+00
8178.135488    1.903269e+00
8178.502165    1.902613e+00
8178.868876    1.902172e+00
8179.235621    1.901821e+00
8179.602399    1.901123e+00
8179.963480    1.901155e+00
8180.330326    1.899810e+00
8180.697206    1.899339e+00
8181.064120    1.899412e+00
8181.431068    1.898406e+00
8181.798050    1.897904e+00
8182.165066    1.898002e+00
8182.532115    1.896827e+00
8182.899199    1.896736e+00
8183.260580    1.895342e+00
8183.627731    1.894860e+00
8183.994916    1.894235e+00
8184.362135    1.893837e+00
8184.729388    1.893316e+00
8185.096675    1.893684e+00
8185.463996    1.892390e+00
8185.831351    1.892311e+00
8186.198739    1.891308e+00
8186.560421    1.891129e+00
8186.927877    1.890104e+00
8187.295368    1.889253e+00
8187.662892    1.888569e+00
8188.030451    1.888150e+00
8188.398043    1.887698e+00
8188.765669    1.886789e+00
8189.133330    1.885794e+00
8189.501024    1.886004e+00
8189.863007    1.885194e+00
8190.230769    1.884872e+00
8190.598565    1.884257e+00
8190.966395    1.883701e+00
8191.334260    1.883658e+00
8191.702158    1.882210e+00
8192.070090    1.881625e+00
8192.438057    1.881718e+00
8192.806057    1.881268e+00
8193.168341    1.880344e+00
8193.536409    1.879637e+00
8193.904512    1.879174e+00
8194.272648    1.879265e+00
8194.640819    1.878883e+00
8195.009023    1.877629e+00
8195.377262    1.876241e+00
8195.745535    1.876566e+00
8196.113842    1.876019e+00
8196.476427    1.875238e+00
8196.844802    1.875063e+00
8197.213210    1.874455e+00
8197.581653    1.873944e+00
8197.950131    1.872463e+00
8198.318642    1.872552e+00
8198.687187    1.872222e+00
8199.055767    1.871695e+00
8199.424380    1.871083e+00
8199.787268    1.870063e+00
8200.155949    1.869627e+00
8200.524665    1.869332e+00
8200.893415    1.868836e+00
8201.262199    1.868252e+00
8201.631017    1.867603e+00
8201.999870    1.867280e+00
8202.368757    1.866293e+00
8202.737677    1.866343e+00
8203.100867    1.865055e+00
8203.469856    1.864774e+00
8203.838879    1.864340e+00
8204.207936    1.863657e+00
8204.577028    1.862563e+00
8204.946153    1.862733e+00
8205.315313    1.861797e+00
8205.684507    1.860992e+00
8206.053736    1.860573e+00
8206.417228    1.859531e+00
8206.786525    1.859264e+00
8207.155856    1.859103e+00
8207.525220    1.858730e+00
8207.894620    1.858082e+00
8208.264053    1.856802e+00
8208.633521    1.856328e+00
8209.003023    1.856184e+00
8209.372559    1.855723e+00
8209.736355    1.855330e+00
8210.105959    1.854252e+00
8210.475598    1.853806e+00
8210.845271    1.853726e+00
8211.214978    1.853265e+00
8211.584720    1.852736e+00
8211.954496    1.852278e+00
8212.324306    1.851561e+00
8212.694151    1.850945e+00
113284.380656    -9.638219e+00
